商品title,商品链接,商品描述,商品五点,商品类目
Jamm Door Stopper | Door Stop Wedge Holds Doors Open in Both Directions | Premium Non Rubber Non Slip Hardware | Standard Size | Cerise Pink - 1 Pack,https://www.amazon.com/Jamm-Stopper-Directions-Outperforms-Decorative/dp/B01F6KSAC8/ref=zg_bs_1069196_13/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US&language=en_US,,"AWARD-WINNING DOORSTOP DESIGN : Jamm's unique door stopper design holds a door in both directions when inserted securely under the end of the door. Jamm holds the door from both sides so it does not dislodge easily making a safer way to hold doors open. Other doorstops hold the door from one side only and are easily dislodged becoming a trip hazard or obstacle.,PLEASE READ THIS SECTION CAREFULLY - THE IDEAL SIZE: This door stopper measures 5.1"" L x 3.25"" W x 1"" H. They will fit under any of your doors hanging anywhere from 0.1 to 0.9 inch off the floor. For door gaps > 0.9"", see our Jumbo Door Jamm!,DOES NOT OBSTRUCT WALKWAYS: The placement of this door stopper at the end of the door rather than the side makes for a clear walkway. This creates a safer space and makes it easier for wheeling or carting things through doorways.,A MUST HAVE for every home, office, business and toolbox! Great for trades and DIY projects such as painting or hanging a door; movers and decorators; hospitals and schools; hotels and museums - hardware for anywhere you need a door to remain securely open.,WORKS ON ALL FLOOR SURFACES: Our anti-slip base and material provides superior gripping power and allows your door stoppers to work on all surfaces. Easy to use. Wedges like no other door stops.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Crosize Door Stoppers for Floor Rubber Door Stop Wedge, Door Gaps and Prevent The Lock-Outs,Floor Sturdy Stackable Door Stop for Carpet Heavy Duty Door (3 Pack, Black)",https://www.amazon.com/Crosize-Stoppers-Prevent-Lock-Outs-Stackable/dp/B093BPMMRD/ref=zg_bs_1069196_8/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US&language=en_US,,"LARGE DOOR STOPPERS: Each door stopper measures 4.8"" (L) X 2.2"" (W) X 1.2"" (H) and fits any door with clearance up to 1.2"". These door stoppers allow you to move freely in between rooms of your home, school, or office, without having to open and close your doors every single time.,WORKS WITH ANY DOOR ANY FLOOR: These sturdy non-slip door stoppers are made for wood, glass, and steel doors and they work well on floors like hardwood, carpet, concrete, tile, linoleum, stone, asphalt, and ceramic providing superior clench.,ENHANCED AND REINFORCED: All Our door stoppers rely on a sloped design to keep doors from closing on their own. They fit under most door gaps if you double them back to back, and will withstand daily use without cracking apart. A clear-cut reinforced skirting around the door stoppers and the enhanced hollow design which enables double stacking makes it hard for these wedges to topple.,NON-MARKING, ANTI-SLIP WEDGE : Protect your home or office floors with these abrasion-resistant door stoppers which won't slip or scratch even on those heavy duty Industrial doors. Keeping your kids, babies and pets safe from slamming doors.,STRONG, DURABLE, AND NATURAL RUBBER: These door stoppers are made of strong flexible rubber, thick, ROHS, and durable, not easy to deform, and are made to last for many years to come. These heavy rubber jam with a unique design provides optimum friction to keep the door deadbolt. We are confident with the quality that we offer a ONE-YEAR FREE WARRANTY. If you have any problems with the product, please feel free to contact us.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Liberty Premium Door Stop Metal Solid Rigid Door Stopper Brushed 3"" (Antique Brass, 1 Pack)",https://www.amazon.com/Liberty-Premium-Doorstop-Brushed-Antique/dp/B07XM9R9SB/ref=zg_bs_1069196_31/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,,"Heavy Duty Solid Construction, And Comes With Rubber Tip To Protect Doors,Protects Doors & Walls - Prevent Door Slamming Sound And The Door Knob Hole In The Door Frame,Easy Installation - All You Need Is To Mark The Spot, Get Out The Screws, Place The Door Stopper And You’re Set. Great For Home Improvement.,Antique Brass Finish",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Elements 5218430 Decorative Polyester Door Stop, 10"", Brown Cat",https://www.amazon.com/Elements-5218430-Decorative-Polyester-Brown/dp/B07CMQ9W5M/ref=zg_bs_1069196_98?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,"Use this decorative cat and mouse doorstop from Elements as a beautiful accent piece that will compliment your home decor because of its unique and fun design. A great door stop for your bedroom, bathroom, kid's room or patio door; heavy-weighted and will hold your door open with ease. For decorative use only, not suitable for use as a toy for a child or dog. Makes a great gift, perfect for new homeowners, cat lovers or anyone who appreciates adorable home accessories. This Brown Cat/Mouse door stopper is made of polyester; measures 10 x 6.25 x 7.5 inches.","Use this decorative doorstop as a beautiful accent piece that will compliment your home decor because of its unique and fun design,A great door stop for your bedroom, bathroom, kid's room or patio door; heavy-weighted and will hold your door open with ease,For decorative use only, not suitable for use as a toy for a child or dog,Makes a great gift, perfect for new homeowners, cat lovers or anyone who appreciates adorable home accessories,This brown cat and mouse door stopper is made of polyester; measures 10 x 6.25 x 7.5 inches - imported",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Ozland Rubber Hook Type Door Stopper, Door Stop Works on All Floor Surfaces, Control The Size of The Door Gaps and Prevent The Lock-Outs, 1 Inch Thick, 2 Pack (Red)",https://www.amazon.com/Ozland-Stopper-Surfaces-Control-Lock-Outs/dp/B07GJSS292/ref=zg_bs_1069196_6/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,"Product parameterssize: L 5"" * W 1.8"" * H 1""Quantity: 2 Pcscolor: grayMaterial: TPR rubberCharacteristic: non-toxic, odorlessUse Help1. Insert the wedge door stop into the gap between door and floor2. Make it tight by push door and wedge3. Please try to stack double door stoppers together if the gap is higher than 1 door stopper.4. Please put the door stopper bottom upside to insert into gap on tile or concrete floorProduct AdvantagesNo Need To Drill Wall Or Door To Install It. - Compare to wall mounted door stopper, ours is easier to install and use, no need to drill a hole into wall or door to install it.❤No more worry about the door closing anymore!❤No more worry about slamming doors!❤No door in your home will move unless you want it to works on any surface.❤You won't need to look for the doorstop. - It hangs on your door handle.❤Our unique sloped design and anti-slip base provide ultimate gripping power.","✔ POWERFUL USES - Freedom to control the size of the door seam, confrontation strong winds, prevent lock - outs, deter injuries to children’s fingers at home.,✔ MULTI-SURFACE COMPATIBILITY - Grips firmly on tile, concrete and wooden floor surfaces. Door wedges will stop your door from moving.,✔ PREMIUM QUALITY RUBBER - door stopper is made of premium quality rubber which has features of good slip resistance, high elasticity and wear resistance. Non-toxic and safe durable.,✔ HOOK DESIGN：No need to drill wall or door and paste bonus holders，Hook design is a new generation of products, door stopper will be used for your bedroom, living room, office, not just loyal to one location.,✔ ANTI-SLIP BASE KEEPS：Unique hollow design provides strong gripping power，like a suction cup, it is firmly absorbed on the ground, thus preventing the movement of the door.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Premium Rubber Door Stop - Large Door Stopper Wedge,Anti-Slip Design, Automatically Fixed,Works On All Floor Types and Carpet Heavy Duty Door (2 Pack, Black)…",https://www.amazon.com/Premium-Rubber-Door-Stop-Automatically/dp/B08T8LFYNW/ref=zg_bs_1069196_76?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,"Unique U-shaped design, coupled with high-quality rubber materials, curved design fits under the end of the door and stops the door moving in either direction, it won't dislodge easily. The seamless combination of flexibility and toughness ensures your doors are secure. These flexible door stoppers will stay tightly wedged into either side of the door.The convenient magnetic combination can be easily attached to the wall, door or furniture when you are not using it. No longer worry about losing doorstop.Bright colors can also decorate your homeIdeal for:HomeOffice, Conference FacilitiesSchool/CollegeDorm Rooms, ClassroomsHospitals, Medical Facilities, Nursing HomesHotels, BallroomsRemoval companiesTradesmen and DIY","LARGE SIZE DOOR STOP- No more placing door stops on top of each other to hold your door open. They can hold doors with clearances up to 1.3"" and they measure 5.1"" X 2.75"" X 1.3"" X0.12 "",MULTI SURFACE DOOR STOP - Whether it is tile, concrete or wooden floor, these door wedges will stop your door from moving. They are best suited for institutional and office use though they can fit perfectly at home as well,DURABLE, HIGH QUALITY RUBBER - Which helps protect hardwood and laminate floors from scratches and dents. These wedges are made of quality certified rubber and are safe to use,AUTOMATIC ADSORPTION AND FIXATION : When you no longer use the door stop, you can glue our small iron sheet to the back of the door or on the wall, the magnet at the bottom of the door stop will be automatically fixed, hang the product on any door and the wall keep them safe and organized. Its colorful gift package makes it an original and thoughtful gift.,LIFETIME 100% MONEY BACK GUARANTEE - We're so confident that you'll love the SNMIRN door stopper that we'll refund every penny if you don't like it! Actually, most customers like it so much they buy more than one package and give it out to their friends and family or take it to their office!",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
Door Stoppers Kickdown Door Stops Set of 3 Heavy Duty Doorstops Door Stops for Bottom of Door 4 Inch Easy Kick Down Door Stoppers Floor and Release Adjustable Door Stops,https://www.amazon.com/Stopper-Kickdown-Holder-Spring-Rubber/dp/B07W6YLQ3T/ref=zg_bs_1069196_99?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,,"MOST CONVENIENT: 3 Pack door stopper is more convenient and flexible than the traditional door stop.In the state that door stopper is fixed on the floor, You just step it. Then it ascends.,MOST STABLE: Door stops bottom portion has non-slip three dimensional curved structure, the door stopper will grip the floor tightly, silent anti-collision to use and prevent damage to the wall.,MOST SUPPORT: Door stops can be used on all floor surfaces, Whether it is tile, vinyl, concrete, carpet, glass or wooden floor, this commercial door stopper suitable for all kinds of places such as market, apartment, regular residential, solid interior door, garage, metal door.,MOST FLEXIBLE: Rubber tip features a adjsuted knob at the bottom, so that door stopper will grip the floor tightly, you can control this at any angle of the door, stop the door wherever you want.,SATISFACTION GUARANTEE: We also provide 24 hours of professional customer service about this door stops. Please feel free to contact us if you have any problems with this door stopper, we provide 90 days 100% money back guarantee.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"KISEER 12 Pack Spring Door Stops 3 1/4"" Flexible Heavy Duty Spring Door Stopper with RustProof Screw Rubber Bumper Tips (Black)",https://www.amazon.com/KISEER-Spring-Flexible-Stopper-RustProof/dp/B08SM7BT97/ref=zg_bs_1069196_20/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,,"High-quality: Our wide base design restricts those heavy, fast swinging doors from slamming into your walls and creating those dreaded doorknob holes, while also safeguarding your wood, steel, and fiberglass doors from marks and scrapes. Keep those damage and repair bills away with KISEER higher quality door stoppers.,Safe for Kids: We know that babies and small children are always so fascinated by spring door stops, but parents can be worry-free because your toddlers will have a much more difficult time removing the firm rubber tips from our uniquely designed low mounted door stops, which will likely reduce the risk of the door stop tips becoming a choking hazard.,Easy to Install: Doorstop is extremely easy to install within 1 minute. All you need is a screwdriver or driller. So simple that even adolescents can finish by themselves. Step 1: Rotate the metal plate at the bottom and move it away. Step 2: Take out the internal screw of the door stopper, insert it into the hole in the middle of the metal plate, and then fix the screw on the wall. Step 3 Fix the Door Stopper on the metal plate.,Size: The door stop spring is 3.25 inches. Use them behind every door in your home to beautifully match all of your other Satin or Brushed Nickel home accessories and decorations. You can even give them to family or friends for the perfect housewarming gift.,Packaging Includes: 12 Pack door stoppers and comes with mounting screws and bases(Note: that the screw is inside the door stopper. Rotate the metal plate at the bottom and move it away and then the screw can be removed). Protects walls from damage.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Cast Iron Door Stop - Decorative Rustic Door Stoppers- Stop Your Bedroom, Bath and Exeterior Doors 3.9x5.9""(Black with Red Copper-Dog)",https://www.amazon.com/Cast-Iron-Door-Stop-Decorative/dp/B07BVB4TF1/ref=zg_bs_1069196_90?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,Realistic and Beautiful Door Stop This item's good looks are not secondary to efficient function: this cast iron door stop is designed with a gentle but effective angle that is a perfect fit beneath most standard doors. It's also weighty enough to hold doors open without sliding or scuffing.,"HIGH QUALITY, HEAVY DUTY METAL DOOR STOPPER - Our door stopper is made of solid cast iron. This iron door stop is made from recycled iron and treated with special coating, giving the item vintage or rusted look, while protecting the item from rust and wear,CONVENIENT AND EASY TO USE – When u put it under the door, pls plug it tightly, make this slope fit snugly to the bottom of the door, not shaking. It is heavy and will hold your door open with ease,VINTAGE, DECORATIVE DOOR STOP FOR YOUR HOME - You can use our cast iron doorstop as a beautiful accent piece that will compliment your home décor because of its unique design. This is great a great floor door stop for your bedroom, bathroom, kid’s room or patio door,A GIFT IDEA FOR ANY OCCASION – This decorative door stop is a simple, yet thoughtful gift idea for any occasion: Christmas, Birthday, House Warming Party, Wedding, Mother’s Day – every house has doors and every door could use a decorative accent，u will like it as a nice and useful gift,SHOP WITH CONFIDENCE. YOUR SATISFACTION IS GUARANTEED OR YOUR MONEY BACK- Our friendly customer service along with Amazon's A-to-Z guarantee means you will be satisfied with your purchase or your return",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Door Stopper with Metal Alloy, Rubber Door Stop Wedge Works Quite and Security, Hold Heavy Doors Firmly by Non-Skid Rubber Base Grip",https://www.amazon.com/Stopper-Rubber-Security-Firmly-Non-Skid/dp/B08SJQK3TK/ref=zg_bs_1069196_80?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,Item Package Quantity: 1│Color: Chrome BlackWhy this product ?· The Metal&Rubber door stoppers offer over 12 months life and high resistance to wear.· It doesn’t make any noise while stopping door from moving.· Movable design is convenient to operate.· You can place this product in any different style decorations.,"【Ready-to-use】Simply put it beneath the door without installation required, Prevents damages to your doors, walls and floor. (especially new house) ,【Product Features】Silent and noiseless while providing excellent traction and cohesion.,【Using Scenario】Adjustable to doors and floors of any heighs to user preference. Universal fit with kitchen, bathroom, living room, bedroom and office etc. ,【Product Material】 Made of Metal Alloy and eco-friendly rubber. Resistant to rust and wear-and-tear.  ,【Safety Product】 The smooth surface provides 100% safety for your baby or pets.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Neoera Door Stopper Wall, 1.57"" Round Soft Rubber Door Stop, Silicon Wall Protector, Premium Self Adhesive Door Bumper (Gray, 1.57"" 8 Pack)",https://www.amazon.com/Neoera-Stopper-Silicon-Protector-Adhesive/dp/B07VVLXYCB/ref=zg_bs_1069196_51?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,"Are you worrying your door knob will hurt the wall? use this door stopper !!!!Small thing big function,high quality low price!!!Door stopper Wall protector can protects interior walls from impact damage by shielding contact point of wall and door handle. Soft silicone can dampen the sound of the doors. Self adhesive and paintable, protect your home from unnecessary damage. Environmental and safe, not including the Lead, mercury, cadmium, formaldehyde, no peculiar smell.FUNCTIONAL: Protects walls from impact damage by shielding contact point of wall and door knob Really usefully!!INSTALL: Peel the premium self adhesive sticky paper and clean the wall before sticking,stick where you want, really easy install!!Where to use: Door stop wall bumper and door cushions for bedroom, bathroom, kitchen, classroom, office and even for some refrigerator, drawer ,toilet bowl etc.Size,material color :1. diameter: 1.57 inch thickness:0.39inch color: gray, 8PCSMaterial: siliconSpare parts: each PCS have one premium adhesive as spare parts","FEATURES: Environment friendly color(elegance gray) suit for all the background. 8PCS door stopper wall shield and each PCS have one premium adhesive as spare parts,FUNCTIONAL:.Door handles can leave holes in your wall after repeated use. Use the Wall Protector to prevent holes from appearing, or cover them up if they are already there.Protects walls from impact damage by shielding contact point of wall and door knob. Because of its thin design, you can easily paint over it to match the color of your wall.Really usefully!!!,FLEXIBLE AND DURABLE: Environmentally friendly soft rubber material, good elasticity, can slow down the contact surface impact noise;The case of cold does not hard, long-term use is not easy to break;At the same time using strong adhesive, good viscosity, will not easily fall off,SPECIFICATIONS：1. Material: Silicone 2. diameter:1.57 inch, thickness: 0.39inch, 8PCS 3. Color: gray, 4.Scope of application: applied to bedroom, bathroom, kitchen, fridge, cabinets, drawers, cupboards, and much more. 5. It's smooth finished surface.,INSTALL:No tools required. Peel the premium self adhesive sticky paper and clean the wall before sticking,stick where you want, really easy install!!",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Metal Door Stop, 1Pack Premium Door Stopper Rubber Heavy Duty Door Stopper Wedge Stopper, Suitable for Door Clearance of 7mm-25mm",https://www.amazon.com/Premium-Stopper-Suitable-Clearance-7mm-25mm/dp/B091YB76X4/ref=zg_bs_1069196_50/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,,"Please measure your door clearance before buying, this product is suitable for door clearance of 7mm-25mm. If you still have other questions, please contact us and we will answer them quickly.,Installation method: If we simply put the door plug on the door gap, the door cannot be effectively stopped; we need to put the door in a suitable gap and jam the door forcefully to stop the door.,Multifunctional use: For all floor types: carpets, parquet floors or ceramic tiles, and other special floors, as long as we fix the door plug on the door gap, it can be used, and the stainless steel metal material does not have to worry about the wet ground.,High-quality production: The metal part of this product is made of high-strength stainless steel, which will not be easily scratched or worn, and adds weight to the door plug; the rubber part is made of quality-certified rubber, which helps protect hardwood and laminate floors. Protected from scratches and dents.,Overall appearance - In addition to the high-quality experience of the quality and function of the door stopper, it also has good features in the product's design. The simple design of the door stopper allows it to control a variety of styles and can be used in homes, companies, and public places.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"HOMOTEK 12 Pack Oil Rubbed Bronze Spring Door Stops,3-1/4” Heavy Duty Door Stop - Flexible Spring Door Stopper with Low Mounted Black Rubber Bumper Tips",https://www.amazon.com/Rubbed-Bronze-Spring-Stops-Heavy/dp/B07BKQK9F5/ref=zg_bs_1069196_4/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,,"VERY EASY TO INSTALL AND REPLACE - Our door stops can be installed into your baseboards or directly on your doors simply by using the included screws, which are conveniently located inside of the base plate of each door stop. Just unscrew the base plate and you will find your installation screw inside. No special tools required.,ENOUGH QUANTITY FOR USE - 12 pieces in total.Use them behind every door in your home to beautifully match all of your other Oil Rubbed Bronze and Aged Bronze home accessories and decoration. You can even give them to family or friends for the perfect housewarming gift.,PROTECT YOUR INTERIOR,EXTERIOR DOORS AND WALLS FROM DAMAGE - Our wide base and firm rubber bumper tips design restricts those heavy, fast swinging doors from slamming into your walls and creating those dreaded doorknob holes, while also safeguarding your wood, steel, and fiberglass doors from marks and scrapes.,PRODUCT DIMENSION -Complete with a 13/16”Screw and 15/16”Metal Base ,Projection:3-1/8”from Mounting Surface; Material: steel;(Refer to our drawing for details),RELIABLE QUALITY - Your experience with the product is our guideline. If you shall have any concerns, send us an e-mail and we will get to you within 24 HOURS. If you are not fully satisfied, simply send them back for a NEW set or a full refund! No questions asked!",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
Big Door Stopper 2 Packs Heavy Duty Wedge Rubber Door Stop Works on All Floor Surfaces Height up to 1.9 Inches Non-Scratching Doorstops Special for Home Office School Heavy Door,https://www.amazon.com/Stopper-Surfaces-Non-Scratching-Doorstops-Upgraded/dp/B07BR5HYVS/ref=zg_bs_1069196_58?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,,"★Biggest and Strongest Door Stopper★ Made of high quality rubber material ,Special for heavy door, compared with others rubber doorstops, it is more bigger and stronger. Only one door stop can hold doors with clearances up to 1.9 inch,★Perfect Works on All Floor Surfaces★ Special design for all the floor surfaces, such as carpet, wood, tile, concrete floor and so one. Perfect for indoor and outdoor use at home/office/cottage/garage/ school and hospital,★Best Guarder for Floor,Pet and Kids★ Made of non-toxic flexible rubber, non-Scratching floors and doors like plastic, metal or wooden doorstops can. Keeping your kids, babies and pets safe from slamming doors.,★Excellently Grip★ With our unique hollow design, the wedge door stop can provide ultimate gripping power. Prevent the door slamming slipping or sliding.,★Lifetime 100% money back guaranteed ★ Door Stop comes with a no-hassle 100% MONEY-BACK GUARANTEE ensures customer satisfaction.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Shepherd Hardware 9133 Door Stop, 1-Pack, Brown",https://www.amazon.com/Shepherd-Hardware-9133-Heavy-Rubber/dp/B00004YOHN/ref=zg_bs_1069196_86?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,,"Heavy Duty door stopper is perfect for use in industrial / commercial environments,Durable rubber construction with anti-skid base,Non-marking to help protect hardwood and laminate floors from scratches and dents,1-1/2-inch x 4-3/4-inch. Dimensions (Length, Width, Height) 4.75in x 2.125in x 1.75in,Safely wedges doors with up to 1-1/2"" of floor clearance",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Home Premium Rubber Door Stop - Large Door Stopper Wedge, Multi Surface Design (4 Pack, Black)",https://www.amazon.com/Home-Premium-Rubber-Door-Stop/dp/B0728HK6KZ/ref=zg_bs_1069196_2/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,,"DOOR STOPPERS THAT STAY PUT – perfect for residential and office areas as well as industrial/commercial use,CLASSIC DESIGN THAT ENSURES TIGHT FIT – Anti-slip base combined with a strong and flexible rubber allows you to tuck them real tight under the door,DURABLE, NON MARKING, HIGH QUALITY RUBBER - Which helps protect hardwood and laminate floors from scratches and dents. These wedges are made of quality certified rubber and are safe to use,JUST THE RIGHT SIZE - These door wedges work best with doors having clearances of from about 3/8"" to about 1-1/8"",DOORSTOPS DIMENSIONS - Length 4.5"" x Width 2.05"" x Height 1.2"". Please note: these door stoppers have a front tip so they will not work for very small clearances below 0.3""",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"National Hardware N335-877 V238 Kickdown Door Stop in Antique Brass,4 Inch",https://www.amazon.com/National-Hardware-N335-877-Kickdown-Antique/dp/B002KG025U/ref=zg_bs_1069196_74?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,Used to prevent damage to the wall. The stop locks in the up position toallow the door to open freely. The ribbed rubber foot is for positive holding. Spring design holds the stop in the up position. Die cast zinc body.Designed as a door stop that kicks down to hold the door open.,"Used to prevent damage to the wall,The stop locks in the up position toallow the door to open freely,The ribbed rubber foot is for positive holding,Spring design holds the stop in the up position,Die cast zinc body",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"HASHI (4 inch x 1pack, Black) One Touch Door Stopper, 4Inch Door Stop with a Height-Adjustable Rubber",https://www.amazon.com/One-Touch-semi-Automatic-Door-Stop-Height-Adjustable/dp/B07XDVRLLD/ref=zg_bs_1069196_41/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,,"INNOVATIVE DESIGN - In the state that door stopper is fixed on the floor, You just step it. Then it ascends.,HEIGHT ADJUSTMENT - No tools needed, up to 1/3 inch up and down,RUGGEDNESS - Doorstopper bottom portion has non-slip three dimensional curved structure, made out of high-quality material and, can be used on all floor surfaces,EASY INSTALL - Doorstopper can be replaced in the previously installed hole or easily installed in enclosed sheet when newly installed,Adjusting softly - When you hit with your feet lightly, it naturally goes down so you don't need to adjust it by hand.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Ducki Reusable Wall Protector - Large Self Adhesive, Quiet, Shock Absorbent Gel -Premium Door Stopper for The Home or Office - Elegant Door Handle Silencer and Wall Protection Solution- (2pk)(Clear)",https://www.amazon.com/Ducki-Reusable-Wall-Protector-Protection/dp/B096L6KFBP/ref=zg_bs_1069196_10/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,,"DISCREET & DURABLE DOOR STOPPER TO PROTECT YOUR WALL - Forget door knobs damaging your walls and the noise of your doors slamming and banging! This 4-pack of superior quality gel Door Stopper Wall Protectors from Ducki Designs is the discreet and effective way to protect your home, walls and ears!,SHOCK ABSORBENT& SUPER QUIET - The innovative clear gel material is highly shock absorbent, so when your door handle hits the stopper it will absorb the sound as well as the impact. They are so durable, they will never crack or break, so you can protect your walls for years to come.,REUSABLE WITH ZERO DAMAGE TO YOUR WALL - Each wall bumper protector is washable and reusable on any clean surface, offering unbeatable value when it comes to utility and home protection. They won't leave any damage or marks on your wall, so you can be confident in placing them anywhere a door presents a problem.,EASY TO INSTALL - The self-adhesive design makes these door knob wall shields super easy to put in place. Simply remove the peel and stick the gel silencer stops on the wall where your door handle would usually make contact. They're also great for protecting your walls from your refrigerator, cabinet or shower doors!,PATENT PENDING & 100% MONEY BACK GUARANTEE - We know you're going to love these innovative door knob safety covers for keeping your walls protected and your doors quiet, but if there's any reason you're unhappy, we'll offer a full refund or replacement, no questions asked.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"QACS Door Stopper Wall Protector -Clear (4PCS) Shock Absorbent Door Shield & Silencer for Wall/Door Handle, Adhesive & Reusable Bumper Protector for Home or Office to Protect Every Wall Surface",https://www.amazon.com/QACS-Door-Stoppers-Wall-Protector/dp/B08JJRXSGP/ref=zg_bs_1069196_25/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,,"DURABLE WALL PROTECTOR: Premium quality door knob stopper for wall is the most effective way to protect your wall from the damages and indentations caused by door handles. They are so durable, they will never crack or break, so you can protect your walls for years to come,NOISE REDUCTION: Gel designed Clear wall protector is highly shock-absorbent and performs better than ordinary door bumpers against door slamming. The unbreakable and non-cracking feature allows you to protect your wall for an extended period,REUSABLE & PREVENT WALL DAMAGE: Rubber Door Stopper is designed with innovative gel which can be washed and reused. The strong adhesive property help using it repeatedly without causing any harm or damage to the wall surface. Neutral clear material matches most walls, can also be coated with decorative pigments,EASY TO INSTALL: Peel the protective paper to paste (keep the surface clean and dry before use), press the rubber door stopper firmly against the surface for 5 seconds. No tools required. It can be used for shower glass, refrigerator, closet or cabinet corner as well,CUSTOMER SATISFACTION IS OUR TOP PRIORITY: Self Adhesive Rubber Bumpers are designed to protect your walls and make your doors quiet so you can live peacefully. Contact us in case of any questions regarding our product. Our expert staff will reach out in the meantime",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
